name,clusterName,id
Apache Impala,Specialised Skills,4405
Product Naming,Specialised Skills,4406
Excimer Laser,Specialised Skills,4407
CANape,Engineering: Engineering Software;Specialised Skills,4408
Printer Repair,Specialised Skills,4409
Burn Treatment,Specialised Skills,4410
Concrete Mixing,Architecture and Construction: Masonry;Specialised Skills,4411
Spot Welding,Manufacturing and Production: Welding;Specialised Skills,4412
Internal Procurement,Specialised Skills,4413
Job Evaluation,Human Resources: Compensation and Benefits;Specialised Skills,4414
Procore,Architecture and Construction: Construction Management;Specialised Skills,4415
Event Catering,Personal Care and Services: Food and Beverage Service;Specialised Skills,4416
Safety Audit,Finance: Auditing;Specialised Skills,4417
Contract Implementation,Business: Contract Management;Specialised Skills,4418
Loss Mitigation,Business: Risk Management;Specialised Skills,4419
Apple Safari,Specialised Skills,4420
Employee Relations Investigations,Specialised Skills,4421
Fair Labour Standards Act (FLSA),Specialised Skills,4422
Family Medical Leave Act (FMLA),Specialised Skills,4423
New Media Development,Marketing and Public Relations: Media Strategy and Planning;Specialised Skills,4424
Web Maintenance,Information Technology: Web Content;Specialised Skills,4425
Employment Rights,Specialised Skills,4426
Interior Architecture,Architecture and Construction: General Architecture;Specialised Skills,4427
Periodontal Disease knowledge,Health Care: Dental Care;Specialised Skills,4428
Process Validation,Engineering: Process Engineering;Specialised Skills,4429
Hiring Practises,Human Resources: Recruitment;Specialised Skills,4430
Smalltalk,Specialised Skills,4431
Ada (Programming Language),Information Technology: Other Programming Languages;Specialised Skills,4432
Medical Device Design,Manufacturing and Production: Manufacturing Design;Specialised Skills,4433
Recyclable Material Sorting,Specialised Skills,4434
iOS Tools,Information Technology: iOS Stack;Specialised Skills,4435
Legal Document Proofreading,Specialised Skills,4436
Employer Branding,Human Resources: Human Resource Management and Planning;Specialised Skills,4437
Multi-Modal Transportation,Specialised Skills,4438
Medical Billing,Health Care: Medical Billing and Coding;Specialised Skills,4439
Power Distribution Projects,Specialised Skills,4440
Human Genetics,Science and Research: Genetics;Specialised Skills,4441
Staff Augmentation,Human Resources: Talent Management;Specialised Skills,4442
Tropical Medicine,Specialised Skills,4443
Equipment Replacement,"Maintenance, Repair, and Installation: Equipment Repair and Maintenance;Specialised Skills",4444
Blogging,Marketing and Public Relations: Social Media;Specialised Skills,4445
Archery,Specialised Skills,4446
Flat Roofing,Specialised Skills,4447
Otitis Media,Specialised Skills,4448
Transportation Security,Public Safety and National Security: Transportation Security;Specialised Skills,4449
Wireline,Energy and Utilities: Oil Well Intervention;Specialised Skills,4450
Front Counter Work,Specialised Skills,4451
Equipment Inspection,"Maintenance, Repair, and Installation: Equipment Repair and Maintenance;Specialised Skills",4452
Procurement Issues,Supply Chain and Logistics: Procurement;Specialised Skills,4453
Hearing Assessment,"Health Care: Ear, Nose, and Throat;Specialised Skills",4454
Condition Management,Health Care: Advanced Patient Care;Specialised Skills,4455
Google Webmaster Tools,Marketing and Public Relations: Web Analytics;Specialised Skills,4456
Explaining Rate and Service Charges,Customer and Client Support: Basic Customer Service;Specialised Skills,4457
Municipal Planning,Specialised Skills,4458
Purchasing Functions,Supply Chain and Logistics: Procurement;Specialised Skills,4459
IBM Cognos,Analysis: Business Intelligence Software;Specialised Skills,4460
Spring Data,Information Technology: Software Development Tools;Specialised Skills,4461
Microsurgery,Specialised Skills,4462
Medium Voltage,Energy and Utilities: Electrical Power;Specialised Skills,4463
Prevent And Treat Injuries,Health Care: First Aid;Specialised Skills,4464
HiPortfolio,Specialised Skills,4465
Aeromedical Evacuation,Specialised Skills,4466
Payment Collection,Customer and Client Support: Payment Processing and Collection;Specialised Skills,4467
BizTalk,Information Technology: Web Servers;Specialised Skills,4468
NetIQ,Information Technology: Systems Administration;Specialised Skills,4469
Oral Diseases knowledge,Specialised Skills,4470
Audio Recording,Media and Writing: Audio Production;Specialised Skills,4471
Campaign Metrics,Marketing and Public Relations: Promotions and Campaigns;Specialised Skills,4472
Working With Patient And/Or Condition: Acute Illness,Health Care: General Medicine;Specialised Skills,4473
Partnership Tax Returns,Finance: Tax;Specialised Skills,4474
Climate Change Impact,Specialised Skills,4475
Informix,Information Technology: Database Administration;Specialised Skills,4476
Powerbuilder,Information Technology: Integrated Development Environments (IDEs);Specialised Skills,4477
Public Policy Development,Specialised Skills,4478
Field Inspection,Architecture and Construction: Construction Inspection;Specialised Skills,4479
Applied Statistics,Analysis: Statistics;Specialised Skills,4480
Disability Discrimination,Legal: Labor Compliance;Specialised Skills,4481
Air Pollution Control,Environment: Air Quality;Specialised Skills,4482
Energy Products,Specialised Skills,4483
Home Energy Assessment,Specialised Skills,4484
Agricultural Tractors,Specialised Skills,4485
Working With Patient And/Or Condition: Sexually Transmitted Infections,Health Care: Infectious Diseases;Specialised Skills,4486
Public Service,Specialised Skills,4487
Job Analysis,Human Resources: Human Resource Management and Planning;Specialised Skills,4488
Portfolio Construction,Finance: Investment Management;Specialised Skills,4489
Film Production,Media and Writing: Media Production;Specialised Skills,4490
Stagecraft,Specialised Skills,4491
Aftermarket Sales,Sales: Specialised Sales;Specialised Skills,4492
Third-Party Logistics (3PL) Programmes,Supply Chain and Logistics: Logistics;Specialised Skills,4493
Investment Objectives Task Development,Specialised Skills,4494
Marketing Automation,Marketing and Public Relations: Online Marketing;Specialised Skills,4495
Working With Patient And/Or Condition: Developmental Disorders,Specialised Skills,4496
Value Chain Analysis,Specialised Skills,4497
Curettage,Specialised Skills,4498
Land Conservation,Specialised Skills,4499
Alarm System Monitoring,Public Safety and National Security: Surveillance;Specialised Skills,4500
Pain Management Evaluation,Specialised Skills,4501
Client Screening,Specialised Skills,4502
Oculus,Information Technology: Augumented Reality / Virtual Reality (AR / VR);Specialised Skills,4503
Unity,Design: Animation and Game Design;Specialised Skills,4504
Working With Patient And/Or Condition: Skin Conditions,Specialised Skills,4505
Avid Media Composer,Design: Graphic and Visual Design Software;Specialised Skills,4506
Pipeline Design,Engineering: Drafting and Engineering Design;Specialised Skills,4507
Knowledge of Clinical Informatics,Health Care: Clinical Informatics;Specialised Skills,4508
Symptoms Recording,Specialised Skills,4509
UNIX Sun Solaris,Information Technology: Operating Systems;Specialised Skills,4510
SAP Cloud Architectures,Specialised Skills,4511
Geological Maps,Specialised Skills,4512
Molecular Diagnostics,Science and Research: Molecular Biology;Specialised Skills,4513
Retail Objectives,Specialised Skills,4514
Hydrologic Analysis,Engineering: Geotechnical Engineering;Specialised Skills,4515
Climate Information,Specialised Skills,4516
Bentley Software,Specialised Skills,4517
Geopak,Engineering: Engineering Software;Specialised Skills,4518
Uncoupling,Specialised Skills,4519
Water Conservation,Environment: Conservation;Specialised Skills,4520
Construction Carpentry,Specialised Skills,4521
Bike Repair,"Maintenance, Repair, and Installation: Bike Repair;Specialised Skills",4522
Sports Rehabilitation,Specialised Skills,4523
Swedish,Specialised Skills,4524
Presentation Manager,Specialised Skills,4525
Data Operations,Information Technology: Data Management;Specialised Skills,4526
Waste Treatment,Environment: Waste Management;Specialised Skills,4527
Patient Care Monitoring,Health Care: Advanced Patient Care;Specialised Skills,4528
Machine Guarding,Specialised Skills,4529
Aquatic Ecology,Environment: Ecology;Specialised Skills,4530
Diagnostic Evaluation,Health Care: General Medicine;Specialised Skills,4531
Water Quality Analysis,Environment: Water Testing and Treatment;Specialised Skills,4532
Municipal Waste Water Treatment Systems,Environment: Water Testing and Treatment;Specialised Skills,4533
Wastewater Treatment Systems,Environment: Water Testing and Treatment;Specialised Skills,4534
Unity 3D,Specialised Skills,4535
Plasma Cutter,Manufacturing and Production: Welding;Specialised Skills,4536
Ad Hoc Marketing,Specialised Skills,4537
Nasogastric,Health Care: General Medical Tests and Procedures;Specialised Skills,4538
Nasogastric Tube,Specialised Skills,4539
Tracheotomy Tubes,Specialised Skills,4540
Ecological / Environmental Impact Studies,Specialised Skills,4541
Prothrombin,Specialised Skills,4542
Prothrombin Time,Specialised Skills,4543
Food Packaging,Marketing and Public Relations: Packaging and Labeling;Specialised Skills,4544
Corrosion Control Systems,Environment: Conservation;Specialised Skills,4545
IP Networking,Information Technology: Network Configuration;Specialised Skills,4546
Fine Motor Skills,Specialised Skills,4547
Stress Analysis,Engineering: Civil and Architectural Engineering;Specialised Skills,4548
Equipment Assembly,"Maintenance, Repair, and Installation: Equipment Repair and Maintenance;Specialised Skills",4549
Cervical Cancer knowledge,Specialised Skills,4550
Internet Sales,Sales: Online Sales;Specialised Skills,4551
Apache Flume,Information Technology: database administration;Specialised Skills,4552
Appliance Repair,"Maintenance, Repair, and Installation: Appliance Repair and Maintenance;Specialised Skills",4553
Network Admission Control (NAC),Information Technology: Network Protocols;Specialised Skills,4554
Siemens Medical Solutions (SMS),Specialised Skills,4555
Support to Field Operations,Specialised Skills,4556
Neuropathy,Specialised Skills,4557
Market Conditions,Marketing and Public Relations: Market Analysis;Specialised Skills,4558
Suture Removal,Health Care: General Medical Tests and Procedures;Specialised Skills,4559
Compliance - NERC,Specialised Skills,4560
Oracle Security,Information Technology: Information Security;Specialised Skills,4561
Diaphragmatic Hernia,Specialised Skills,4562
Heavy Equipment,"Maintenance, Repair, and Installation: Heavy Equipment;Specialised Skills",4563
Asset Liability Management,Business: Risk Management;Specialised Skills,4564
Radio Frequency Identification (RFID),Engineering: Radio Frequency (RF);Specialised Skills,4565
Preliminary Sketches,Design: Art and Illustration;Specialised Skills,4566
Flail Mowers,Specialised Skills,4567
DMAIC,Manufacturing and Production: Lean Manufacturing;Specialised Skills,4568
Practice Management Software,Health Care: Health Care Procedure and Regulation;Specialised Skills,4569
Zuora,Finance: Billing and Invoicing;Specialised Skills,4570
Loan Quote Preparation,Specialised Skills,4571
Materials Packing,Supply Chain and Logistics: Warehouse Management;Specialised Skills,4572
City Engineering,Engineering: Civil and Architectural Engineering;Specialised Skills,4573
Social Media Planning,Marketing and Public Relations: Social Media;Specialised Skills,4574
Fanuc,Specialised Skills,4575
Public Relations Strategy,Specialised Skills,4576
Java Enterprise Edition,Information Technology: Java;Specialised Skills,4577
Ecological/Environmental Risk Assessment,Specialised Skills,4578
HVAC Engineering,"Maintenance, Repair, and Installation: HVAC;Specialised Skills",4579
Pallet Jack Operation,Supply Chain and Logistics: Material Handling;Specialised Skills,4580
Environmental Conservation,Specialised Skills,4581
